flight_ts,offset_time,flight,lng,lat,vel_n,vel_e,vel_d,vel_comp,distance_travelled,flight_time,relative_height,height_msl,start_ts,end_ts,pi,provider,duration,target_phys_cell,dl_freq,ul_freq,handover_type,ho
Urban-Day1-P1,1113.439,FLY524-03-F3,11.5673735954093,48.1486100154328,0.08405848,-0.08809116,3.0293086,3.0317545,2036.38229714515,652400,108.800003051758,618.256,2021-05-24 07:46:10.705552,2021-05-24 07:46:10.708788,4,P1,0.003236,79,3050,-1,0,1
Urban-Day1-P1,1387.259,FLY524-04-F3,11.5673796321178,48.1486175081251,-0.24501596,0.05279723,-3.2036653,3.2134547,2075.86601770322,719900,22.5,540.839,2021-05-24 07:50:44.373134,2021-05-24 07:50:44.374624,4,P1,0.00149,79,3050,-1,0,1
Urban-Day1-P1,1390.169,FLY524-04-F3,11.5673705211089,48.1486157064407,-0.01343821,-0.11658229,-3.5595682,3.5615022,2076.71389391142,722800,32.5,550.713,2021-05-24 07:50:47.187380,2021-05-24 07:50:47.188855,4,P1,0.001475,468,3050,-1,0,1
Urban-Day1-P1,1419.217,FLY524-04-F3,11.5673875454733,48.1485988871416,-0.12596288,0.01607797,-3.384355,3.3867364,2081.90477391038,751900,74,587.422,2021-05-24 07:51:16.128253,2021-05-24 07:51:16.129702,4,P1,0.001449,79,3050,-1,0,1
Urban-Day1-P1,1447.263,FLY524-04-F3,11.5673935040561,48.1485910568533,-0.1783736,0.074536644,0.5200673,0.55483586,2085.03445352652,779900,121.5,633.857,2021-05-24 07:51:44.510106,2021-05-24 07:51:44.511695,4,P1,0.001589,454,3050,-1,0,1
Urban-Day1-P1,1480.424,FLY524-04-F3,11.5674175709411,48.1486837117472,-0.090259,-0.0008205107,3.0330105,3.0343533,2100.5731253915,813100,94.1999969482422,608.544,2021-05-24 07:52:17.771195,2021-05-24 07:52:17.772590,4,P1,0.001395,79,3050,-1,0,1
Urban-Day1-P1,1512.187,FLY524-04-F3,11.5674103394039,48.1486845078348,-0.07973651,0.11122049,2.0948837,2.0993488,2103.85678942989,844800,54.2999992370605,569.721,2021-05-24 07:52:49.272223,2021-05-24 07:52:49.273779,4,P1,0.001556,468,3050,-1,0,1
Urban-Day1-P1,1533.224,FLY524-04-F3,11.5674173211186,48.1486830866592,0.016580604,0.0085182795,2.5843449,2.584412,2107.66656729587,865900,21.6000003814697,538.035,2021-05-24 07:53:10.251343,2021-05-24 07:53:10.252839,4,P1,0.001496,79,3050,-1,0,1
Urban-Day1-P1,1543.243,FLY524-04-F3,11.5674100766397,48.1486791284199,-0.035443574,0.043644667,0.491801,0.49500436,2109.47056597569,875900,3.29999995231628,520.492,2021-05-24 07:53:20.472015,2021-05-24 07:53:20.473494,4,P1,0.001479,78,3050,-1,0,1
Urban-Day1-P1,12.654,FLY524-05-F4,11.5672135420977,48.1483121489507,0.072921015,0.06873812,-3.8146913,3.8160074,3.88137455948136,12700,19.2999992370605,545.06,2021-05-24 08:04:53.197705,2021-05-24 08:04:53.199232,4,P1,0.001527,79,3050,-1,0,1
Urban-Day1-P1,14.857,FLY524-05-F4,11.5672109157998,48.1483137202168,0.0021433148,0.030584628,-3.9226317,3.9227517,4.4756837581317,14900,29.8999996185303,554.128,2021-05-24 08:04:55.537859,2021-05-24 08:04:55.539905,4,P1,0.002046,468,3050,-1,0,1
Urban-Day1-P1,62.845,FLY524-05-F4,11.5673524691483,48.1486042379609,-0.09430843,0.031537328,-3.4405007,3.4419377,199.425116112675,62900,73.5,588.96,2021-05-24 08:05:43.448143,2021-05-24 08:05:43.449774,4,P1,0.001631,454,3050,-1,0,1
Urban-Day1-P1,72.861,FLY524-05-F4,11.5674626798252,48.1487433107259,5.3855424,1.8091664,0.09439647,5.682082,217.470492147333,72900,80.3000030517578,596.062,2021-05-24 08:05:53.487005,2021-05-24 08:05:53.490966,4,P1,0.003961,79,3050,-1,0,1
Urban-Day1-P1,147.899,FLY524-05-F4,11.5680262313828,48.1498292949364,-3.3591235,-3.5941482,0.031981137,4.919617,556.140764969674,147900,120.800003051758,633.836,2021-05-24 08:07:08.080968,2021-05-24 08:07:08.082549,4,P1,0.001581,80,3050,-1,0,1
Urban-Day1-P1,152.905,FLY524-05-F4,11.5677693173967,48.1494940864358,-6.7764263,-2.7582018,0.086170115,7.3167653,598.360955484941,153000,121,633.641,2021-05-24 08:07:13.381503,2021-05-24 08:07:13.382868,4,P1,0.001365,78,3050,-1,0,1
Urban-Day1-P1,177.656,FLY524-05-F4,11.5674460048159,48.1486873086671,-0.06134258,0.02098985,2.9907992,2.9915018,696.023839001894,177700,99.4000015258789,613.148,2021-05-24 08:07:38.352311,2021-05-24 08:07:38.353982,4,P1,0.001671,79,3050,-1,0,1
Urban-Day1-P1,191.873,FLY524-05-F4,11.5674312619395,48.1486824873004,-0.015019644,0.010923696,2.7671943,2.7672565,698.504138343065,191900,56.2999992370605,570.816,2021-05-24 08:07:52.978674,2021-05-24 08:07:52.982148,4,P1,0.003474,468,3050,-1,0,1
Urban-Day1-P1,216.819,FLY524-05-F4,11.5672525789992,48.1484142403063,-0.03254092,0.01791608,2.4392023,2.439485,736.184581090608,216900,24.1000003814697,540.062,2021-05-24 08:08:17.742695,2021-05-24 08:08:17.746520,4,P1,0.003825,79,3050,-1,0,1
Urban-Day1-P1,404.642,FLY524-06-F5,11.5672158497825,48.148358844667,-0.15731195,0.090182886,-4.846373,4.8497643,768.039503635833,256700,32.2999992370605,549.046,2021-05-24 08:11:25.384867,2021-05-24 08:11:25.388605,4,P1,0.003738,468,3050,-1,0,1
Urban-Day1-P1,454.826,FLY524-06-F5,11.5673515931422,48.1485716042037,-0.0583779,0.0671868,-3.0858898,3.087173,959.089544131827,306900,73,587.664,2021-05-24 08:12:15.137828,2021-05-24 08:12:15.139474,4,P1,0.001646,79,3050,-1,0,1
Urban-Day1-P1,471.857,FLY524-06-F5,11.5677852917012,48.1492139255434,5.847411,2.3151073,0.05369677,6.289263,1038.08274566379,323900,80.3000030517578,594.986,2021-05-24 08:12:32.599558,2021-05-24 08:12:32.601253,4,P1,0.001695,78,3050,-1,0,1
Urban-Day1-P1,488.883,FLY524-06-F5,11.5674281802578,48.1486655757272,-3.8409812,-1.6458825,-0.055392303,4.179131,1136.77530187567,340900,80.0999984741211,594.39,2021-05-24 08:12:49.979605,2021-05-24 08:12:49.981214,4,P1,0.001609,79,3050,-1,0,1
Urban-Day1-P1,516.637,FLY524-06-F5,11.5674107592401,48.1486183832377,-0.008129054,0.018281706,0.13673447,0.13819051,1147.88047050248,368700,119.699996948242,632.882,2021-05-24 08:13:17.230486,2021-05-24 08:13:17.232125,4,P1,0.001639,454,3050,-1,0,1
Urban-Day1-P1,532.665,FLY524-06-F5,11.567937991595,48.1494501885882,10.957126,4.54574,-0.15795228,11.863697,1249.021793219,384700,120.199996948242,632.858,2021-05-24 08:13:33.413463,2021-05-24 08:13:33.414841,4,P1,0.001378,428,1300,-1,0,1
Urban-Day1-P1,533.866,FLY524-06-F5,11.5679995205278,48.1495694497818,10.781673,4.0013714,0.058921605,11.500389,1263.05939959797,385900,120.199996948242,632.786,2021-05-24 08:13:34.037931,2021-05-24 08:13:34.041107,4,P1,0.003176,445,1300,-1,0,1
Urban-Day1-P1,555.904,FLY524-06-F5,11.5675943098015,48.1489423331846,-6.157683,-1.7072928,0.09763509,6.390731,1412.6606920843,408000,120.099998474121,632.521,2021-05-24 08:13:56.969844,2021-05-24 08:13:56.971193,4,P1,0.001349,410,1300,-1,0,1
Urban-Day1-P1,567.827,FLY524-06-F5,11.5673695521146,48.1485845364592,-0.09875463,0.14712329,3.1016228,3.1066802,1457.59451836671,419900,114.300003051758,628.097,2021-05-24 08:14:08.464803,2021-05-24 08:14:08.466427,4,P1,0.001624,79,3050,-1,0,1
Urban-Day1-P1,591.868,FLY524-06-F5,11.5673559991588,48.1485806831047,0.019184275,-0.29046887,3.120493,3.1340415,1462.95907650266,443900,41.7999992370605,556.921,2021-05-24 08:14:32.952480,2021-05-24 08:14:32.953931,4,P1,0.001451,468,3050,-1,0,1
Urban-Day1-P1,595.676,FLY524-06-F5,11.5673602242481,48.148583652175,0.1386704,-0.011357243,0.600937,0.6168336,1463.81724007705,447700,31.3999996185303,546.434,2021-05-24 08:14:36.133870,2021-05-24 08:14:36.135288,4,P1,0.001418,79,3050,-1,0,1
Urban-Day1-P1,599.881,FLY524-06-F5,11.567322231563,48.1485198527225,-3.701381,-1.2725116,-0.13838871,3.91646,1471.68890622841,451900,29.8999996185303,545.225,2021-05-24 08:14:40.953137,2021-05-24 08:14:40.954636,4,P1,0.001499,468,3050,-1,0,1
Urban-Day1-P1,607.694,FLY524-06-F5,11.5672583129169,48.148408969945,0.09164003,0.010177492,1.6042191,1.6068666,1485.77835263788,459700,23.6000003814697,540.161,2021-05-24 08:14:48.413857,2021-05-24 08:14:48.415280,4,P1,0.001423,79,3050,-1,0,1
Urban-Day1-P1,1145.626,FLY524-07-F6,11.5672529405074,48.1483211252076,-0.10556612,-0.026399368,-4.649582,4.650855,1558.80117375233,497400,20.3999996185303,541.184,2021-05-24 08:23:46.525749,2021-05-24 08:23:46.527174,4,P1,0.001425,79,3050,-1,0,1
Urban-Day1-P1,1148.835,FLY524-07-F6,11.5672358198842,48.1483291986812,-0.028598804,0.1518599,-3.8851435,3.8882155,1560.41861667625,500600,36.4000015258789,556.528,2021-05-24 08:23:49.345993,2021-05-24 08:23:49.347646,4,P1,0.001653,468,3050,-1,0,1
Urban-Day1-P1,1202.652,FLY524-07-F6,11.5673007685404,48.1484822993644,-0.13214445,-0.0012050548,-1.7301085,1.7351482,1755.49794836737,554400,74.6999969482422,589.582,2021-05-24 08:24:43.372179,2021-05-24 08:24:43.373486,4,P1,0.001307,79,3050,-1,0,1
Urban-Day1-P1,1218.678,FLY524-07-F6,11.5675901063845,48.1489087362745,6.075832,1.6599833,0.02119909,6.2985497,1808.45657120532,570400,80.4000015258789,595.09,2021-05-24 08:24:59.560743,2021-05-24 08:24:59.762532,4,P1,0.201789,454,3050,-1,0,1
Urban-Day1-P1,1220.68,FLY524-07-F6,11.5676583600475,48.1490260882021,6.6375875,3.056985,-0.023368176,7.307754,1822.50846145706,572400,80.3000030517578,594.974,2021-05-24 08:25:01.769498,2021-05-24 08:25:01.770831,4,P1,0.001333,321,6400,-1,0,1
Urban-Day1-P1,1261.66,FLY524-07-F6,11.5673956509691,48.1485999672167,-0.11476337,0.08002214,-0.11954881,0.18402742,1951.18238009208,613400,120.099998474121,633.235,2021-05-24 08:25:42.445680,2021-05-24 08:25:42.449595,4,P1,0.003915,454,3050,-1,0,1
Urban-Day1-P1,1302.836,FLY524-07-F6,11.5674797032603,48.1486540915232,-2.9497886,0.19914521,-0.0004616629,2.9565032,2219.17314165752,654600,120,632.714,2021-05-24 08:26:23.455606,2021-05-24 08:26:23.457011,4,P1,0.001405,321,6400,-1,0,1
Urban-Day1-P1,1347.621,FLY524-07-F6,11.56730874338,48.1484694307648,-3.1607542,-1.8212272,0.05738272,3.6483598,2252.05663589555,699400,22.8999996185303,538.687,2021-05-24 08:27:08.419841,2021-05-24 08:27:08.421151,4,P1,0.00131,478,6400,-1,0,1
Urban-Day1-P1,1362.848,FLY524-07-F6,11.5672393140354,48.1483783994589,-0.09023231,-0.08614971,-0.057978146,0.13756856,2267.21631800128,714600,13.5,529.887,2021-05-24 08:27:23.982197,2021-05-24 08:27:23.983754,4,P1,0.001557,321,6400,-1,0,1
Urban-Day1-P1,27.213,FLY524-08-F8,11.5681335730596,48.1497342465425,4.528637,2.3914845,-0.061778523,5.1216764,133.346099694717,888900,120.900001525879,634.769,2021-05-24 08:36:11.480018,2021-05-24 08:36:11.482225,4,P1,0.002207,445,1300,-1,0,1
Urban-Day1-P1,40.936,FLY524-08-F8,11.5675888937008,48.1489080153819,-6.9904904,-2.904645,0.07907357,7.5703483,241.657091300385,902700,120.800003051758,634.515,2021-05-24 08:36:25.617544,2021-05-24 08:36:25.621172,4,P1,0.003628,79,3050,-1,0,1
Urban-Day1-P1,44.944,FLY524-08-F8,11.56748234674,48.1486879675226,-6.3261957,-3.0622172,0.054569878,7.028578,267.623279609675,906700,120.900001525879,634.518,2021-05-24 08:36:29.248092,2021-05-24 08:36:29.252133,4,P1,0.004041,454,3050,-1,0,1
Urban-Day1-P1,68.186,FLY524-08-F8,11.567383580557,48.1485237181144,-1.1399623,-0.31766397,3.1750216,3.38839,290.966338628432,929900,62.5,578.792,2021-05-24 08:36:52.175778,2021-05-24 08:36:52.177521,4,P1,0.001743,79,3050,-1,0,1
Urban-Day1-P1,74.194,FLY524-08-F8,11.5673777695089,48.1485356574229,0.27214375,-0.0029737991,2.855636,2.8685758,293.459383836446,935900,44.2999992370605,561.102,2021-05-24 08:36:58.097057,2021-05-24 08:36:58.098820,4,P1,0.001763,468,3050,-1,0,1
Urban-Day1-P1,92.932,FLY524-08-F8,11.5672905315431,48.1484568832712,-0.00026752072,0.0906335,2.0310318,2.0330532,309.244619693649,954700,22.2999992370605,539.932,2021-05-24 08:37:17.857235,2021-05-24 08:37:17.859126,4,P1,0.001891,79,3050,-1,0,1
Urban-Day1-P1,620.933,FLY524-10-F1,11.5672153646731,48.1483880972468,-0.19555767,0.20245503,-5.044592,5.052439,401.158171019355,999000,31.2000007629395,548.365,2021-05-24 08:46:05.458171,2021-05-24 08:46:05.459623,4,P1,0.001452,468,3050,-1,0,1
Urban-Day1-P1,672.016,FLY524-10-F1,11.5673427377258,48.1485912444499,-0.0744081,1.1253738E-05,-3.5203571,3.5211434,570.529104293062,1050100,72.6999969482422,585.006,2021-05-24 08:46:56.871917,2021-05-24 08:46:56.873346,4,P1,0.001429,454,3050,-1,0,1
Urban-Day1-P1,687.951,FLY524-10-F1,11.5677842548992,48.1492633287302,4.256376,1.6302363,0.0058838148,4.5578985,653.538193402049,1066000,80.8000030517578,593.598,2021-05-24 08:47:12.030958,2021-05-24 08:47:12.032774,4,P1,0.001816,79,3050,-1,0,1
Urban-Day1-P1,728.134,FLY524-10-F1,11.5673697614869,48.1485887300282,0.04158694,-0.06244075,0.26742485,0.27774876,807.500399603033,1106200,118.900001525879,630.626,2021-05-24 08:47:52.152814,2021-05-24 08:47:52.156425,4,P1,0.003611,454,3050,-1,0,1
Urban-Day1-P1,763.192,FLY524-10-F1,11.5675439434692,48.1488169828351,-6.3668337,-2.8458252,0.11433594,6.974838,1083.14351903723,1141200,120.599998474121,630.894,2021-05-24 08:48:27.960926,2021-05-24 08:48:28.176284,4,P1,0.215358,79,3050,-1,0,1
Urban-Day1-P1,765.194,FLY524-10-F1,11.5675040610221,48.1487174403527,-5.784939,-1.4535341,-0.0701147,5.9651656,1094.63906924305,1143200,120.5,630.908,2021-05-24 08:48:29.886683,2021-05-24 08:48:29.888072,4,P1,0.001389,454,3050,-1,0,1
Urban-Day1-P1,790.944,FLY524-10-F1,11.5673593978969,48.1485471046481,0.12968098,0.049406886,3.1020079,3.1051104,1121.19914152981,1169000,53.2000007629395,565.883,2021-05-24 08:48:55.104225,2021-05-24 08:48:55.105798,4,P1,0.001573,468,3050,-1,0,1
Urban-Day1-P1,799.956,FLY524-10-F1,11.5673609320181,48.1485449884786,-0.05274013,-0.011244704,2.9968193,2.9973044,1123.47608158125,1178000,25.7999992370605,538.946,2021-05-24 08:49:04.619452,2021-05-24 08:49:04.623244,4,P1,0.003792,79,3050,-1,0,1
Urban-Day1-P1,1189.934,FLY524-11-F7,11.5673901264461,48.1487203507078,-0.24223796,-0.09094363,-4.8544807,4.8613715,1239.54125941783,1241100,33.7000007629395,549.05,2021-05-24 08:55:34.292011,2021-05-24 08:55:34.294443,4,P1,0.002432,468,3050,-1,0,1
Urban-Day1-P1,1211.169,FLY524-11-F7,11.5674025463234,48.1487103804878,-0.13510644,0.011447424,-3.7709455,3.7733824,1243.16195589416,1262300,77.0999984741211,590.184,2021-05-24 08:55:55.192976,2021-05-24 08:55:55.194598,4,P1,0.001622,79,3050,-1,0,1
Urban-Day1-P1,1235.009,FLY524-11-F7,11.5674049208064,48.1487065115133,0.09349581,-0.08833575,-0.0993771,0.16254379,1245.95081422722,1286100,122.199996948242,634.829,2021-05-24 08:56:19.325122,2021-05-24 08:56:19.326807,4,P1,0.001685,454,3050,-1,0,1
Urban-Day1-P1,1254.951,FLY524-11-F7,11.567402986599,48.1487063032548,0.21073207,-0.037407126,0.16133107,0.26802054,1249.42192145846,1306100,101.300003051758,613.189,2021-05-24 08:56:39.263723,2021-05-24 08:56:39.265059,4,P1,0.001336,79,3050,-1,0,1
Urban-Day1-P1,-81.362,,11.5677562918167,48.1492129679106,1.000319,0.42300653,0.058368944,1.0876486,0,0,0,516.534,2021-05-24 09:09:17.579081,2021-05-24 09:09:17.580680,4,P1,0.001599,78,3050,-1,0,1
Urban-Day1-P1,510.681,FLY524-13-F2,11.5676431408494,48.1489746889824,-9.45947,-5.2001014,0.1680869,10.795873,112.016031259393,179400,46.4000015258789,562.579,2021-05-24 09:19:09.331203,2021-05-24 09:19:09.339262,4,P1,0.008059,367,3050,-1,0,1
Urban-Day1-P1,512.685,FLY524-13-F2,11.5674807374924,48.1488638574227,-2.947568,-3.1193852,0.40627924,4.310891,129.487725189131,181400,46.2999992370605,562.193,2021-05-24 09:19:11.671965,2021-05-24 09:19:11.673748,4,P1,0.001783,362,3050,-1,0,1
Urban-Day1-P1,518.497,FLY524-13-F2,11.5674547109349,48.1488461421276,0.26836938,-0.06471768,0.053220455,0.28114575,133.132057496214,187200,46,561.412,2021-05-24 09:19:17.343407,2021-05-24 09:19:17.345305,4,P1,0.001898,352,3050,-1,0,1
Urban-Day1-P1,520.501,FLY524-13-F2,11.5674532304752,48.1488479131191,0.04511117,-0.18276009,0.011081915,0.18857114,133.41942503376,189300,45.9000015258789,561.24,2021-05-24 09:19:19.639976,2021-05-24 09:19:19.641719,4,P1,0.001743,468,3050,-1,0,1
Urban-Day1-P1,545.445,FLY524-13-F2,11.5674440232387,48.1487654093849,3.9056113,2.5363104,0.08910232,4.6577473,212.052366259315,214200,45.9000015258789,560.817,2021-05-24 09:19:44.742733,2021-05-24 09:19:44.744258,4,P1,0.001525,362,3050,-1,0,1
Urban-Day1-P1,550.654,FLY524-13-F2,11.5674490120675,48.1487770053782,-0.1262513,0.049861923,0.037360393,0.1407885,216.096998691727,219400,45.7999992370605,560.93,2021-05-24 09:19:49.320955,2021-05-24 09:19:49.322557,4,P1,0.001602,468,3050,-1,0,1
Urban-Day1-P1,552.457,FLY524-13-F2,11.5674469819948,48.1487775015847,-0.14794868,-0.0056831106,-0.024110159,0.15000804,216.872325392415,221200,45.7999992370605,560.977,2021-05-24 09:19:51.060634,2021-05-24 09:19:51.062268,4,P1,0.001634,352,3050,-1,0,1
Urban-Day1-P1,552.457,FLY524-13-F2,11.5674469819948,48.1487775015847,-0.14794868,-0.0056831106,-0.024110159,0.15000804,216.872325392415,221200,45.7999992370605,560.977,2021-05-24 09:19:51.641163,2021-05-24 09:19:51.642855,4,P1,0.001692,468,3050,-1,0,1
Urban-Day1-P1,561.671,FLY524-13-F2,11.5674491909686,48.1487789248317,0.043591395,-0.04441149,0.9373574,0.9394208,218.362077092752,230400,63.2999992370605,578.855,2021-05-24 09:20:00.159266,2021-05-24 09:20:00.160883,4,P1,0.001617,444,1300,-1,0,1
Urban-Day1-P1,566.481,FLY524-13-F2,11.567449521969,48.1487776597522,-0.0050174976,0.14590111,-5.514905,5.516837,219.6713022517,235200,58,571.953,2021-05-24 09:20:05.232500,2021-05-24 09:20:05.234140,4,P1,0.00164,197,1300,-1,0,1
Urban-Day1-P1,572.494,FLY524-13-F2,11.5674447369043,48.1487801702657,0.10055719,-0.05534987,-4.6856837,4.6870894,220.657783313017,241200,84.6999969482422,598.239,2021-05-24 09:20:11.060269,2021-05-24 09:20:11.061906,4,P1,0.001637,428,1300,-1,0,1
Urban-Day1-P1,591.634,FLY524-13-F2,11.5673274612682,48.14850806496,8.790056,2.6825612,0.03349875,9.19034,316.639361324437,260400,86.5999984741211,600.805,2021-05-24 09:20:30.480275,2021-05-24 09:20:31.133173,4,P1,0.652898,197,1300,-1,0,1
Urban-Day1-P1,592.434,FLY524-13-F2,11.5673605897374,48.1485792491716,10.382689,3.018203,0.03465864,10.812538,324.932592890143,261200,86.6999969482422,600.749,2021-05-24 09:20:31.534587,2021-05-24 09:20:31.536464,4,P1,0.001877,321,6400,-1,0,1
Urban-Day1-P1,760.438,FLY524-13-F2,11.5675434693867,48.1489047308459,0.21634543,0.2535363,3.02983,3.048107,822.297873224523,429200,28.3999996185303,544.582,2021-05-24 09:23:19.684214,2021-05-24 09:23:19.685969,4,P1,0.001755,428,1300,-1,0,1
Urban-Day1-P1,957.678,FLY524-14-F8,11.5675160295634,48.1488924155362,-0.038330324,-0.02524335,-5.166959,5.1671624,851.9244551117,455600,27.1000003814697,548.681,2021-05-24 09:26:36.632072,2021-05-24 09:26:36.633730,4,P1,0.001658,79,3050,-1,0,1
Urban-Day1-P1,959.681,FLY524-14-F8,11.5675159544927,48.1488946310799,-0.03249233,0.0399484,-5.048115,5.0483775,852.717761463977,457600,37.5999984741211,558.269,2021-05-24 09:26:38.765496,2021-05-24 09:26:38.768528,4,P1,0.003032,468,3050,-1,0,1
Urban-Day1-P1,961.684,FLY524-14-F8,11.5675125066346,48.1488965624666,0.0823434,-0.07259871,0.27288666,0.29413965,853.341996150625,459600,43.5,565.099,2021-05-24 09:26:40.515762,2021-05-24 09:26:40.517759,4,P1,0.001997,352,3050,-1,0,1
Urban-Day1-P1,971.703,FLY524-14-F8,11.5674070830187,48.1487892225774,3.7005777,-1.2024841,0.33577582,3.9055076,883.774682031203,469700,46,564.471,2021-05-24 09:26:50.932791,2021-05-24 09:26:50.934234,4,P1,0.001443,362,3050,-1,0,1
Urban-Day1-P1,980.466,FLY524-14-F8,11.5674256673893,48.1488445395954,0.059518185,1.1092016,0.3368606,1.1607522,916.300814033798,478400,45.9000015258789,562.759,2021-05-24 09:26:59.522524,2021-05-24 09:26:59.525240,4,P1,0.002716,352,3050,-1,0,1
Urban-Day1-P1,982.468,FLY524-14-F8,11.567409990906,48.1488535102895,0.22826472,-0.13542823,0.2812394,0.38670555,918.522813031478,480400,45.7000007629395,562.378,2021-05-24 09:27:01.904097,2021-05-24 09:27:01.905693,4,P1,0.001596,180,3050,-1,0,1
Urban-Day1-P1,983.471,FLY524-14-F8,11.56741503321,48.1488621670327,2.0530586,0.98194724,-0.0028151418,2.2758029,919.568395849516,481400,45.7999992370605,562.29,2021-05-24 09:27:02.612753,2021-05-24 09:27:02.617194,4,P1,0.004441,362,3050,-1,0,1
Urban-Day1-P1,987.481,FLY524-14-F8,11.5676386921005,48.1490590794578,3.8673398,3.234667,0.13461187,5.043561,947.136317072957,485400,45.7000007629395,561.729,2021-05-24 09:27:06.031573,2021-05-24 09:27:06.033378,4,P1,0.001805,107,3050,-1,0,1
Urban-Day1-P1,987.481,FLY524-14-F8,11.5676386921005,48.1490590794578,3.8673398,3.234667,0.13461187,5.043561,947.136317072957,485400,45.7000007629395,561.729,2021-05-24 09:27:06.722527,2021-05-24 09:27:06.724202,4,P1,0.001675,362,3050,-1,0,1
Urban-Day1-P1,994.491,FLY524-14-F8,11.5676575060902,48.1490855267432,0.6665193,0.50392026,0.008150851,0.8356136,955.194781783176,492400,45.5999984741211,561.31,2021-05-24 09:27:13.676152,2021-05-24 09:27:13.677602,4,P1,0.00145,468,3050,-1,0,1
Urban-Day1-P1,1011.424,FLY524-14-F8,11.5679331562205,48.149547567764,-2.2058425,-2.8736894,-0.14100964,3.6254265,1020.44535418498,509400,45.7000007629395,560.516,2021-05-24 09:27:30.014222,2021-05-24 09:27:30.015873,4,P1,0.001651,78,3050,-1,0,1
Urban-Day1-P1,1055.501,FLY524-14-F8,11.5674636758705,48.1487979616938,-5.2854214,-0.58624613,0.33077198,5.3281116,1131.78899962352,553500,95.1999969482422,607.902,2021-05-24 09:28:14.353428,2021-05-24 09:28:14.354752,4,P1,0.001324,79,3050,-1,0,1
Urban-Day1-P1,1083.446,FLY524-14-F8,11.5670288318178,48.1484890673239,4.408703,0.18828048,0.12593202,4.4145184,1292.88252347275,581400,94.9000015258789,607.161,2021-05-24 09:28:42.305600,2021-05-24 09:28:42.309240,4,P1,0.00364,454,3050,-1,0,1
Urban-Day1-P1,1087.656,FLY524-14-F8,11.5671449213387,48.1485626397984,0.09119383,6.503207,-0.12993853,6.505144,1312.1724097925,585600,95,607.142,2021-05-24 09:28:46.602626,2021-05-24 09:28:46.609537,4,P1,0.006911,79,3050,-1,0,1
Urban-Day1-P1,1121.616,FLY524-14-F8,11.5673786244793,48.1487591891978,0.14096878,0.021087313,0.025986787,0.1448868,1357.16893210349,619600,120.400001525879,632.494,2021-05-24 09:29:20.819802,2021-05-24 09:29:20.821513,4,P1,0.001711,454,3050,-1,0,1
Urban-Day1-P1,1146.661,FLY524-14-F8,11.567654367682,48.149213334558,3.5215912,0.92158693,0.39099067,3.6611202,1494.9067415966,644600,120.400001525879,631.995,2021-05-24 09:29:45.458814,2021-05-24 09:29:45.460728,4,P1,0.001914,79,3050,-1,0,1
Urban-Day1-P1,1187.638,FLY524-14-F8,11.5673872307168,48.1488428221993,-0.018342705,0.09908293,2.9949868,2.9966815,1572.95687952403,685600,41.4000015258789,555.23,2021-05-24 09:30:26.863686,2021-05-24 09:30:26.865164,4,P1,0.001478,468,3050,-1,0,1
Urban-Day1-P1,1189.64,FLY524-14-F8,11.5673880054215,48.1488466532375,0.10706085,0.15954843,2.959983,2.9662127,1573.95008037645,687600,35.0999984741211,549.289,2021-05-24 09:30:28.601310,2021-05-24 09:30:28.603397,4,P1,0.002087,352,3050,-1,0,1
Urban-Day1-P1,1190.641,FLY524-14-F8,11.5673954374878,48.1488429491528,-0.24703181,0.4179017,3.1200104,3.1575515,1574.66849146589,688600,32,546.295,2021-05-24 09:30:29.153250,2021-05-24 09:30:29.154807,4,P1,0.001557,468,3050,-1,0,1
Urban-Day1-P1,1191.441,FLY524-14-F8,11.5673969224525,48.148841624837,-0.25947323,-0.0027633342,2.97717,2.9884572,1575.04769332512,689400,29.3999996185303,543.85,2021-05-24 09:30:30.915104,2021-05-24 09:30:30.916656,4,P1,0.001552,352,3050,-1,0,1
Urban-Day1-P1,1193.646,FLY524-14-F8,11.5673945267456,48.1488393049296,0.06825893,0.1112879,2.4062037,2.4097428,1575.97869658941,691600,23.2999992370605,537.737,2021-05-24 09:30:32.144924,2021-05-24 09:30:32.146320,4,P1,0.001396,79,3050,-1,0,1
Urban-Day1-P1,1661.641,FLY524-15-F6,11.5674489539831,48.1487968716915,0.0668048,-0.015691753,-1.2533108,1.255188,1636.91802710917,801700,21.2999992370605,536.241,2021-05-24 09:38:20.420588,2021-05-24 09:38:20.422027,4,P1,0.001439,79,3050,-1,0,1
Urban-Day1-P1,1754.414,FLY524-15-F6,11.5673996496267,48.1487634797243,-1.78326,-4.35228,-0.05272493,4.7037363,1779.14696964716,894500,30.6000003814697,544.449,2021-05-24 09:39:53.461938,2021-05-24 09:39:53.465075,4,P1,0.003137,468,3050,-1,0,1
Urban-Day1-P1,1775.646,FLY524-15-F6,11.5674033286157,48.148758845544,0.3488607,0.30675074,2.927493,2.9641216,1821.92707540704,915700,21.1000003814697,536.371,2021-05-24 09:40:14.378512,2021-05-24 09:40:14.380458,4,P1,0.001946,79,3050,-1,0,1
Rural-Day1-P2,23.074,FLY526-01-F1,11.0730987051208,48.1110685390192,0.052518714,-0.06796064,-2.6889977,2.6903691,3.68263850919725,23100,17.2999992370605,623.993,2021-05-26 06:47:19.720236,2021-05-26 06:47:19.721875,3,P2,0.001639,158,1600,19600,0,1
